class_i,ASCUS_s,LSIL_s,ASCH_s,HSIL_s,SCC_s,ASCUS_s_005,LSIL_s_005,ASCH_s_005,HSIL_s_005,SCC_s_005,ASCUS_s_01,LSIL_s_01,ASCH_s_01,HSIL_s_01,SCC_s_01,ASCUS_s_02,LSIL_s_02,ASCH_s_02,HSIL_s_02,SCC_s_02,ASCUS_s_03,LSIL_s_03,ASCH_s_03,HSIL_s_03,SCC_s_03,ASCUS_s_04,LSIL_s_04,ASCH_s_04,HSIL_s_04,SCC_s_04,ASCUS_s_05,LSIL_s_05,ASCH_s_05,HSIL_s_05,SCC_s_05,ASCUS_s_06,LSIL_s_06,ASCH_s_06,HSIL_s_06,SCC_s_06,ASCUS_s_07,LSIL_s_07,ASCH_s_07,HSIL_s_07,SCC_s_07,ASCUS_s_08,LSIL_s_08,ASCH_s_08,HSIL_s_08,SCC_s_08,ASCUS_s_09,LSIL_s_09,ASCH_s_09,HSIL_s_09,SCC_s_09,ASCUS_s_099,LSIL_s_099,ASCH_s_099,HSIL_s_099,SCC_s_099,ASCUS_c,LSIL_c,ASCH_c,HSIL_c,SCC_c,ASCUS_c_01,LSIL_c_01,ASCH_c_01,HSIL_c_01,SCC_c_01,ASCUS_c_02,LSIL_c_02,ASCH_c_02,HSIL_c_02,SCC_c_02,ASCUS_c_03,LSIL_c_03,ASCH_c_03,HSIL_c_03,SCC_c_03,ASCUS_c_04,LSIL_c_04,ASCH_c_04,HSIL_c_04,SCC_c_04,ASCUS_c_05,LSIL_c_05,ASCH_c_05,HSIL_c_05,SCC_c_05,ASCUS_c_06,LSIL_c_06,ASCH_c_06,HSIL_c_06,SCC_c_06,ASCUS_c_07,LSIL_c_07,ASCH_c_07,HSIL_c_07,SCC_c_07,ASCUS_c_08,LSIL_c_08,ASCH_c_08,HSIL_c_08,SCC_c_08,ASCUS_c_09,LSIL_c_09,ASCH_c_09,HSIL_c_09,SCC_c_09,ASCUS_c_099,LSIL_c_099,ASCH_c_099,HSIL_c_099,SCC_c_099,ASCUS_c_0999,LSIL_c_0999,ASCH_c_0999,HSIL_c_0999,SCC_c_0999,w_mean,h_mean,v_mean,w_01,w_02,w_03,w_04,w_05,w_06,w_07,w_08,w_09,h_01,h_02,h_03,h_04,h_05,h_06,h_07,h_08,h_09,d_01,d_02,d_03,d_04,d_05,d_06,d_07,d_08,d_09,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09
1,1933,27,16,5,0,1837,24,13,5,0,1547,13,12,3,0,1248,11,9,1,0,1069,10,8,0,0,932,9,6,0,0,833,7,6,0,0,736,6,4,0,0,658,5,3,0,0,544,1,2,0,0,413,0,1,0,0,123,0,0,0,0,1885,61,19,13,3,1885,61,19,13,3,1885,61,19,13,3,1885,58,19,12,3,1881,58,18,12,3,1860,54,17,11,3,1778,51,17,9,3,1696,41,14,8,2,1565,36,14,8,2,1420,30,10,8,2,939,11,7,6,2,563,6,4,2,2,155.6412649,164.2782099,28078.0142,82.649415,102.380859,116.64621,130.681274,147.21521,162.610687,178.226563,196.522186,228.454895,82.649415,102.380859,116.64621,130.681274,147.21521,162.610687,178.226563,196.522186,228.454895,137.2791226,162.4079209,179.2376325,205.1490126,224.380237,240.4685184,259.7313153,287.472649,320.4566962,8872.177238,12231.6994,14700.70114,18195.90426,23622.0581,26656.29894,30318.17279,36777.09107,47209.60882
1,779,56,18,73,0,711,45,1,73,0,602,36,1,44,0,501,19,1,20,0,422,11,1,13,0,381,8,1,8,0,334,8,1,5,0,298,4,1,5,0,259,4,1,3,0,216,2,1,1,0,180,1,0,1,0,52,0,0,0,0,731,58,3,128,6,731,58,3,128,6,731,58,3,128,6,731,58,3,128,6,731,57,3,128,6,718,56,3,123,6,688,51,3,115,6,661,42,3,110,6,614,36,2,108,5,525,26,2,94,4,329,7,2,49,1,169,4,0,19,0,137.5835501,144.5529695,23005.83843,59.8736725,79.262619,95.769333,109.96167,127.3917845,144.869668,165.0409695,185.031739,217.508423,59.8736725,79.262619,95.769333,109.96167,127.3917845,144.869668,165.0409695,185.031739,217.508423,97.75496433,129.130057,149.1618608,168.2092939,186.9026478,219.312075,239.8875214,269.3838487,318.4518945,4481.165144,7296.713222,10139.31403,12879.6866,16271.08287,22806.37167,27394.34405,33376.1808,48024.45892
1,2182,6,16,23,0,2000,0,9,20,0,1587,0,3,9,0,1218,0,3,7,0,1026,0,3,3,0,892,0,3,3,0,761,0,1,1,0,637,0,0,1,0,533,0,0,1,0,419,0,0,1,0,303,0,0,1,0,65,0,0,0,0,2145,2,6,69,5,2145,2,6,69,5,2145,2,6,69,5,2144,2,6,69,5,2138,2,5,64,5,2115,2,4,59,5,2064,2,3,48,5,1998,2,3,40,4,1921,1,2,33,3,1800,0,2,25,2,1286,0,1,5,2,685,0,0,0,2,99.57565034,100.2439621,11402.24958,55.972937,65.7182186,73.455523,80.4557616,87.188507,96.0669282,108.193097,123.4678004,161.0273086,55.972937,65.7182186,73.455523,80.4557616,87.188507,96.0669282,108.193097,123.4678004,161.0273086,89.35273648,99.64616868,106.5570488,113.9481335,124.9346103,140.5429213,153.6935768,173.8880757,233.2663994,3761.605474,4741.204877,5402.954539,6216.718806,7264.867468,9346.552622,10905.36435,13819.10185,25121.40972
1,1138,4,4,11,0,1080,4,1,11,0,865,3,1,4,0,684,2,0,2,0,590,1,0,1,0,532,1,0,1,0,474,1,0,1,0,427,0,0,1,0,366,0,0,1,0,318,0,0,0,0,235,0,0,0,0,73,0,0,0,0,1126,9,1,21,0,1126,9,1,21,0,1126,9,1,21,0,1125,9,1,21,0,1124,9,1,21,0,1113,9,1,19,0,1071,8,1,16,0,1025,7,0,14,0,976,5,0,10,0,885,3,0,10,0,566,0,0,2,0,277,0,0,1,0,129.0583799,134.2344104,19381.07885,63.739142,81.1372454,95.2912964,106.4117906,119.339492,134.8043552,149.9697936,168.5460324,193.2959904,63.739142,81.1372454,95.2912964,106.4117906,119.339492,134.8043552,149.9697936,168.5460324,193.2959904,99.45368157,128.8786714,150.9273567,167.1589168,179.1376598,200.8825742,220.3112191,237.7364678,278.0323013,4685.023363,7881.777821,10563.78356,12904.82866,15015.73802,17775.90704,23299.12741,26610.11852,34281.6319
1,403,63,12,169,1,345,39,2,167,1,283,31,1,103,1,217,19,1,61,1,190,13,1,45,1,171,11,1,28,1,157,8,1,21,1,132,5,1,13,1,110,5,1,7,1,89,3,1,3,1,67,0,1,2,1,21,0,0,0,0,352,64,1,224,7,352,64,1,224,7,352,64,1,224,7,352,64,1,223,7,350,63,1,222,7,341,63,1,219,5,327,61,1,213,5,315,57,1,197,5,296,51,1,180,4,267,43,0,148,2,175,35,0,87,1,89,31,0,53,1,129.8996154,129.2916172,27027.22401,49.8374482,60.3797544,72.8943842,88.190326,101.942154,116.8195856,130.901248,150.631494,239.1551328,49.8374482,60.3797544,72.8943842,88.190326,101.942154,116.8195856,130.901248,150.631494,239.1551328,73.54349895,85.67148331,105.8658325,135.4996706,149.6177062,163.4718899,178.0826139,225.4504242,332.3510462,2677.902597,3541.643974,5407.436016,8837.2832,10469.09408,12683.06924,14782.8669,23873.77078,51131.98525
1,1375,46,2,13,4,1297,36,0,12,4,1139,24,0,9,3,977,18,0,7,1,879,15,0,5,1,804,12,0,5,1,739,12,0,4,1,691,7,0,3,1,624,4,0,1,1,564,4,0,1,0,480,2,0,0,0,205,1,0,0,0,1336,62,0,28,14,1336,62,0,28,14,1336,61,0,28,14,1335,57,0,27,14,1332,57,0,27,14,1324,54,0,25,12,1278,45,0,24,12,1237,36,0,18,11,1181,30,0,16,8,1087,23,0,9,8,746,10,0,4,5,369,3,0,1,3,129.6227271,134.2728286,18929.81357,71.6972597,84.1536872,96.2504555,106.7424506,117.659157,129.629397,147.1636047,169.6732358,198.1490423,71.6972597,84.1536872,96.2504555,106.7424506,117.659157,129.629397,147.1636047,169.6732358,198.1490423,111.0580931,133.5352863,148.3202431,163.6371912,180.5790928,193.9257973,217.4066795,240.9904817,272.3098334,5747.418522,8502.308906,10331.42581,12389.51962,14945.95074,17326.40987,21856.03603,26656.55206,33008.46304
1,198,11,0,1,0,190,8,0,1,0,162,8,0,1,0,131,5,0,0,0,110,4,0,0,0,101,4,0,0,0,94,3,0,0,0,88,3,0,0,0,74,2,0,0,0,62,1,0,0,0,42,0,0,0,0,14,0,0,0,0,194,12,0,3,1,194,12,0,3,1,194,12,0,3,1,194,12,0,3,1,194,12,0,3,1,193,12,0,2,1,188,11,0,2,1,180,10,0,2,1,164,9,0,1,1,147,8,0,1,1,83,5,0,0,1,40,3,0,0,1,145.7697818,146.3465876,25619.88532,85.295358,98.9483866,107.1846435,115.5142378,126.954132,141.9162522,155.5247989,178.8373662,199.9126472,85.295358,98.9483866,107.1846435,115.5142378,126.954132,141.9162522,155.5247989,178.8373662,199.9126472,132.0179198,151.8590572,164.5752791,175.6934295,187.7363564,208.9056027,225.4595744,239.9670502,286.2463161,7997.771449,10500.38236,12562.57837,14749.37139,16519.98278,20675.7817,24601.20456,26822.47537,34485.58221
1,1910,11,8,30,0,1813,8,4,29,0,1541,7,3,10,0,1309,6,1,7,0,1133,6,0,2,0,1006,5,0,1,0,902,5,0,1,0,800,5,0,1,0,699,4,0,1,0,590,1,0,0,0,453,0,0,0,0,164,0,0,0,0,1897,13,2,46,1,1897,13,2,46,1,1897,13,2,46,1,1896,13,2,46,1,1893,11,2,43,1,1886,10,2,38,1,1837,7,2,31,1,1787,6,2,28,1,1710,2,2,25,1,1594,1,2,17,1,1203,1,0,5,0,746,1,0,2,0,120.7568299,122.0750186,16673.77155,65.3650024,79.530743,89.0636172,98.8292636,107.744995,118.1415896,133.643503,158.0106446,192.7204204,65.3650024,79.530743,89.0636172,98.8292636,107.744995,118.1415896,133.643503,158.0106446,192.7204204,101.1168077,115.9300698,136.7710771,148.0964979,159.4883313,172.1168483,192.2748045,225.3567939,259.2572554,4756.638957,6351.419187,9021.865141,10305.31067,12067.30752,13777.47537,16798.22766,23445.98329,30927.42609
1,763,4,15,31,0,730,3,3,31,0,590,2,3,13,0,472,1,1,7,0,406,1,1,3,0,356,1,0,1,0,326,1,0,1,0,286,1,0,1,0,251,0,0,1,0,208,0,0,0,0,155,0,0,0,0,46,0,0,0,0,750,4,7,50,2,750,4,7,50,2,750,4,7,50,2,749,4,6,50,2,747,4,6,48,2,738,4,5,45,2,712,4,4,36,2,684,4,4,32,2,643,4,2,26,2,575,4,2,19,1,351,3,0,4,0,172,3,0,0,0,124.2844486,127.0629296,18298.85619,64.9546204,78.1014904,89.0794126,101.5550222,112.456398,128.5133666,145.2487184,166.1007264,193.7073368,64.9546204,78.1014904,89.0794126,101.5550222,112.456398,128.5133666,145.2487184,166.1007264,193.7073368,99.50241887,112.5566559,138.0716723,153.6581997,170.0406747,189.5373032,216.6337486,235.9547652,261.3913806,4557.978128,6054.830419,9048.543986,10860.61468,13276.09661,16470.12624,22195.91902,26050.30846,31539.1922
1,1468,17,30,153,0,1371,11,10,150,0,1095,7,7,96,0,862,7,3,38,0,734,6,2,21,0,641,4,2,15,0,554,3,2,10,0,482,3,2,6,0,418,3,2,3,0,353,2,1,1,0,256,0,0,1,0,81,0,0,0,0,1427,16,15,199,11,1427,16,15,199,11,1427,16,15,199,11,1427,16,15,196,11,1426,16,14,183,10,1417,16,13,165,9,1387,11,10,138,8,1350,9,7,112,8,1302,8,6,86,8,1210,5,4,53,6,892,2,3,19,4,523,0,2,6,3,115.5314209,114.6652267,15374.6793,57.1907899,76.084491,90.4576206,100.8466076,111.26268,120.0997972,131.0615537,145.7126954,172.9784457,57.1907899,76.084491,90.4576206,100.8466076,111.26268,120.0997972,131.0615537,145.7126954,172.9784457,87.02303925,110.840569,138.3021447,150.0322879,161.9183825,173.832378,183.1568724,208.6066255,230.6305049,3564.778929,5910.027712,9006.49225,10781.79486,12359.97518,14346.2103,16201.98777,20742.42425,25557.94383
1,323,54,2,13,2,291,53,0,13,2,248,37,0,7,1,211,27,0,3,1,182,20,0,2,1,164,11,0,1,1,148,6,0,1,1,122,3,0,1,1,102,3,0,0,1,84,2,0,0,1,40,0,0,0,1,6,0,0,0,1,295,76,0,14,9,295,76,0,14,9,295,76,0,14,9,295,75,0,14,9,294,75,0,14,8,285,68,0,14,7,261,59,0,14,7,228,48,0,13,6,199,37,0,13,6,151,28,0,13,6,66,7,0,10,6,25,3,0,6,4,172.3661051,166.7678472,30801.16963,104.1593232,123.2002686,141.04855,157.701453,169.9616545,179.1008176,190.2691654,203.853467,234.5744877,104.1593232,123.2002686,141.04855,157.701453,169.9616545,179.1008176,190.2691654,203.853467,234.5744877,165.5844897,184.201752,215.1399299,227.0328506,237.0176367,248.6956267,261.1099618,284.6280221,314.6463757,12982.00701,15689.66203,22031.67299,24234.57892,26945.24086,28996.20875,31530.64395,38043.10278,45839.44388
1,735,9,12,19,6,660,6,6,17,6,541,5,6,12,4,423,1,5,8,2,358,1,3,6,1,299,1,3,5,1,273,1,0,3,1,249,0,0,3,1,218,0,0,2,1,181,0,0,2,0,131,0,0,1,0,37,0,0,0,0,708,16,6,37,14,708,16,6,37,14,708,16,6,37,14,707,5,6,34,14,699,5,5,33,13,690,5,4,33,11,661,4,3,30,11,630,4,3,25,10,589,3,1,24,9,529,3,0,19,7,342,2,0,3,6,158,2,0,0,3,119.7511537,125.3475891,19142.78228,59.011856,69.396282,77.011963,86.244476,97.493134,108.93103,127.316894,161.845276,198.140808,59.011856,69.396282,77.011963,86.244476,97.493134,108.93103,127.316894,161.845276,198.140808,92.90629021,104.9269288,114.2474353,133.6744246,146.1147349,160.8722686,193.9746472,232.0063415,293.5864622,4118.24709,5239.866784,6212.955179,8683.339083,9983.534568,12144.66592,16966.44787,25193.95614,37442.89878
1,1030,19,1,10,1,978,14,1,10,1,823,8,1,6,1,673,7,0,5,0,579,6,0,2,0,516,4,0,2,0,464,3,0,1,0,421,3,0,0,0,376,1,0,0,0,332,0,0,0,0,252,0,0,0,0,77,0,0,0,0,1020,16,3,20,2,1020,16,3,20,2,1020,16,3,20,2,1019,16,3,20,2,1017,15,3,20,2,999,13,3,17,2,947,8,3,15,2,874,6,2,13,1,807,3,2,13,0,703,3,2,11,0,416,1,1,4,0,201,1,1,0,0,132.4222035,131.7377033,19277.12076,71.064941,81.662888,92.895935,105.74292,117.99437,134.451111,154.970856,182.914062,211.209656,71.064941,81.662888,92.895935,105.74292,117.99437,134.451111,154.970856,182.914062,211.209656,106.1962397,115.9322574,140.8948759,159.5602302,175.9591263,209.6348422,228.8080388,248.6954799,285.6854627,5405.69823,6486.58872,9491.946987,11604.93314,14551.39169,19308.63265,24481.13357,27993.34806,35603.93275
1,739,26,3,3,1,696,25,1,3,1,546,16,1,2,1,424,11,0,1,1,373,9,0,1,0,322,8,0,1,0,286,5,0,1,0,255,5,0,1,0,219,5,0,0,0,183,1,0,0,0,125,1,0,0,0,24,0,0,0,0,720,40,0,9,3,720,40,0,9,3,720,40,0,9,3,720,40,0,9,2,719,40,0,8,2,708,38,0,7,2,673,33,0,3,2,631,29,0,2,1,585,24,0,2,1,495,22,0,0,1,276,14,0,0,1,130,10,0,0,0,157.3827135,160.5471046,29515.27931,80.228022,98.2119202,112.8515229,127.567431,145.1190415,162.3764466,177.9240755,196.1514106,225.557303,80.228022,98.2119202,112.8515229,127.567431,145.1190415,162.3764466,177.9240755,196.1514106,225.557303,134.7905473,162.2533714,181.1300946,204.1348908,219.6733469,234.4884226,250.9226509,269.0043074,313.3539941,8739.50457,12044.46107,15009.40378,17798.59958,22716.93781,25391.89173,28645.84674,32436.3765,44498.69306
1,2071,28,3,5,0,1995,25,0,5,0,1639,20,0,2,0,1329,15,0,2,0,1137,14,0,2,0,1025,9,0,1,0,922,6,0,1,0,816,6,0,0,0,715,5,0,0,0,591,2,0,0,0,426,1,0,0,0,135,0,0,0,0,2054,33,0,19,1,2054,33,0,19,1,2054,33,0,19,1,2054,33,0,19,1,2050,33,0,18,1,2035,33,0,18,1,1945,27,0,15,1,1844,23,0,14,1,1690,18,0,11,1,1485,15,0,10,0,839,6,0,7,0,371,1,0,1,0,163.0221333,158.3032788,28493.31805,94.5648192,113.541742,129.8541384,142.6832426,154.781738,167.9321108,180.3034544,194.446182,219.3314684,94.5648192,113.541742,129.8541384,142.6832426,154.781738,167.9321108,180.3034544,194.446182,219.3314684,157.4081199,174.8517795,191.9159171,212.5203163,222.7676911,233.1850205,246.6323224,262.5536953,302.0291204,11636.50504,14329.17147,16895.01125,21387.73019,23392.65345,25675.46694,28473.57351,32091.48868,41751.39663
1,1267,7,6,3,0,1225,5,3,3,0,1013,4,2,3,0,837,2,1,2,0,731,2,1,2,0,671,2,1,2,0,594,2,0,1,0,539,0,0,1,0,478,0,0,1,0,404,0,0,1,0,299,0,0,1,0,121,0,0,1,0,1255,8,4,14,2,1255,8,4,14,2,1255,8,4,14,2,1254,7,4,14,2,1250,6,3,12,2,1236,6,3,9,2,1182,4,2,9,1,1098,3,2,8,1,1012,2,2,7,1,879,1,1,4,1,518,0,1,1,1,242,0,0,1,0,136.3156416,138.6447537,20710.40654,73.6640014,89.2433714,101.3026856,113.7600434,127.917541,144.1456172,158.500613,177.4280942,201.408753,73.6640014,89.2433714,101.3026856,113.7600434,127.917541,144.1456172,158.500613,177.4280942,201.408753,113.846787,144.3915803,160.8338966,174.7677723,186.3172082,210.256087,226.8062143,242.446828,277.4904368,6192.65284,9738.393121,12014.30375,13900.95197,15951.66307,20927.13625,23988.10706,27686.14251,34115.64505
1,228,10,1,4,0,205,9,1,4,0,149,6,0,3,0,116,4,0,1,0,100,2,0,1,0,82,0,0,1,0,66,0,0,1,0,55,0,0,1,0,42,0,0,0,0,28,0,0,0,0,21,0,0,0,0,6,0,0,0,0,219,15,1,6,2,219,15,1,6,2,219,15,1,6,2,219,15,1,6,2,217,14,1,5,1,210,14,1,5,1,192,13,1,4,1,165,11,1,4,1,144,11,0,3,1,108,5,0,3,1,42,2,0,2,1,15,1,0,1,1,146.7748961,153.0147346,25684.54007,85.208331,99.4068086,110.817978,119.4876096,129.167969,143.3179902,157.4972168,179.0177188,210.094959,85.208331,99.4068086,110.817978,119.4876096,129.167969,143.3179902,157.4972168,179.0177188,210.094959,145.9557842,161.611377,170.1130447,179.672906,193.0337462,216.8522942,225.7822485,243.3106599,303.6101571,10196.17841,12084.70134,13672.70799,15349.48339,17107.89559,21820.34337,24325.55508,27451.91865,40243.19993
1,876,48,10,68,1,830,34,2,66,1,684,29,1,45,1,550,13,0,28,0,453,5,0,17,0,398,5,0,8,0,342,4,0,4,0,290,3,0,2,0,237,1,0,2,0,185,1,0,1,0,126,0,0,0,0,27,0,0,0,0,845,47,0,107,4,845,47,0,107,4,845,47,0,107,4,844,47,0,107,4,838,44,0,105,4,824,40,0,104,3,778,34,0,99,3,707,27,0,93,3,641,19,0,79,3,535,12,0,64,2,284,5,0,33,1,115,3,0,13,1,134.0943409,135.2271778,21045.40787,70.9274506,93.2267702,106.1461764,118.0865842,129.484863,140.0038942,151.3415178,167.3237306,188.374048,70.9274506,93.2267702,106.1461764,118.0865842,129.484863,140.0038942,151.3415178,167.3237306,188.374048,109.6655711,146.9594416,166.6440449,178.3633038,187.0692652,205.0486612,218.8317283,231.0970799,245.9722958,5643.794427,10064.55993,12692.14464,15074.47574,16542.40965,19156.53583,22956.99186,25393.26148,28618.97642
1,1129,79,39,31,4,1000,72,27,31,4,828,54,22,22,1,651,29,13,16,0,557,18,10,12,0,472,15,9,11,0,407,10,8,7,0,358,8,8,6,0,294,5,6,6,0,211,2,6,3,0,121,0,2,3,0,22,0,2,0,0,1054,107,45,62,14,1054,107,45,62,14,1054,107,45,62,14,1049,107,43,61,14,1039,104,41,58,12,1015,97,31,56,11,927,86,25,48,11,843,68,22,45,10,750,54,19,42,8,627,33,15,38,7,303,9,8,20,5,123,2,4,5,3,152.1263595,148.2685277,30422.29852,65.4693395,78.8546344,92.3096805,108.3474246,124.0558875,151.1230962,174.2065016,198.3542726,246.6442526,65.4693395,78.8546344,92.3096805,108.3474246,124.0558875,151.1230962,174.2065016,198.3542726,246.6442526,99.96246291,113.3422189,142.649961,161.6343313,180.9907619,221.4649592,241.8238883,273.8921596,334.4623897,4680.171962,6086.392567,9764.671428,12354.80746,15454.00792,22986.28904,27301.74341,34467.58731,52227.52751
1,478,89,201,229,6,289,38,59,218,6,236,30,38,170,3,164,22,27,122,2,130,18,20,94,2,109,13,17,78,2,93,11,12,59,2,78,6,10,53,1,63,3,6,46,0,51,0,3,32,0,30,0,1,24,0,4,0,0,7,0,351,58,8,551,35,351,58,8,551,35,351,58,8,551,35,350,58,8,549,35,346,57,7,537,35,337,56,6,508,34,314,52,5,471,30,286,51,4,427,29,253,50,4,368,24,210,48,2,305,22,115,41,1,157,15,51,38,0,68,11,181.3926756,187.4457277,63736.0241,55.1969668,66.4151004,78.2234922,95.10221,109.812683,123.605682,151.5652038,217.1386234,544.2027526,55.1969668,66.4151004,78.2234922,95.10221,109.812683,123.605682,151.5652038,217.1386234,544.2027526,82.85845364,95.91299607,109.1231093,142.915483,156.1848408,174.6417578,222.16859,327.5615796,780.9076582,3321.50134,4436.150637,5768.886167,9629.601932,11419.34326,14654.61161,23897.23192,49946.34544,301822.3676
1,1485,18,11,34,0,1397,10,4,33,0,1207,5,2,19,0,1040,2,1,10,0,936,2,1,4,0,854,1,1,4,0,775,1,1,3,0,702,0,0,2,0,629,0,0,0,0,561,0,0,0,0,446,0,0,0,0,187,0,0,0,0,1448,18,1,80,1,1448,18,1,80,1,1448,17,1,80,1,1448,15,1,80,1,1445,14,1,79,1,1441,13,1,75,1,1389,11,1,72,1,1336,9,1,63,1,1246,8,1,56,0,1133,7,0,43,0,735,2,0,16,0,377,0,0,5,0,136.183375,136.4350738,20705.26373,71.9269476,89.3269778,104.0293714,117.6076748,130.057739,143.6879578,158.3792363,174.5841904,198.2715029,71.9269476,89.3269778,104.0293714,117.6076748,130.057739,143.6879578,158.3792363,174.5841904,198.2715029,111.2451616,141.1661391,160.4112504,175.3182231,189.0127981,211.7616728,223.5939296,239.6489777,268.3757594,5836.833,9338.396237,12171.03811,14481.76519,16717.44563,20765.58434,23561.67483,27092.54587,33148.78016
1,769,9,16,71,2,712,2,2,70,2,629,0,2,52,2,569,0,0,30,2,524,0,0,22,2,490,0,0,13,2,456,0,0,10,2,437,0,0,5,1,411,0,0,2,1,372,0,0,2,1,313,0,0,1,0,164,0,0,0,0,739,5,1,113,9,739,5,1,113,9,739,5,1,113,9,737,3,1,113,9,735,3,0,113,8,731,3,0,111,8,717,3,0,100,7,700,3,0,96,7,675,2,0,80,6,622,1,0,71,5,443,1,0,44,3,274,1,0,29,2,129.6833387,132.7047942,22291.43769,52.241583,78.7177922,95.138028,106.2353438,115.865539,128.3081618,142.3069656,160.6211542,192.1242098,52.241583,78.7177922,95.138028,106.2353438,115.865539,128.3081618,142.3069656,160.6211542,192.1242098,82.96945167,126.8336051,143.5710003,160.8696066,175.365286,189.0791146,205.9002846,226.5582028,257.9159988,3261.512743,6958.211499,9584.439894,12028.79393,14424.26677,16547.15694,19224.58473,23464.73452,29526.48061
1,1243,24,0,1,0,1208,24,0,1,0,983,22,0,0,0,768,12,0,0,0,652,10,0,0,0,598,7,0,0,0,536,5,0,0,0,478,4,0,0,0,411,3,0,0,0,360,2,0,0,0,270,0,0,0,0,92,0,0,0,0,1232,34,1,1,0,1232,34,1,1,0,1231,34,1,1,0,1231,34,1,1,0,1224,33,1,1,0,1199,30,1,1,0,1147,26,0,1,0,1077,24,0,1,0,975,18,0,1,0,827,15,0,1,0,418,4,0,0,0,157,1,0,0,0,149.0533616,148.5973451,23462.01712,85.044972,102.9357406,114.2007693,128.4127962,144.6504215,158.4784092,172.5444466,188.0664858,208.3118078,85.044972,102.9357406,114.2007693,128.4127962,144.6504215,158.4784092,172.5444466,188.0664858,208.3118078,147.632978,164.1223886,175.7823247,186.6460184,210.636109,224.3450549,236.3766496,254.4787843,297.5618031,9993.645762,12445.0955,14189.52794,15926.26004,20517.49575,23316.96399,26040.80823,29828.80547,39987.75439
1,1300,37,24,37,1,1207,23,15,37,1,1025,18,10,24,0,854,10,5,14,0,754,8,3,11,0,675,8,2,6,0,606,6,1,3,0,537,3,1,1,0,472,1,1,1,0,395,1,1,1,0,308,1,1,1,0,124,0,0,0,0,1257,32,16,85,9,1257,32,16,85,9,1257,32,16,85,9,1257,32,16,85,9,1253,32,16,85,9,1240,30,16,82,8,1193,25,15,76,6,1146,22,15,68,4,1089,18,14,60,4,992,14,12,49,4,756,7,5,30,2,550,0,3,17,1,123.4090637,124.3777682,18502.53611,62.07583,72.6683838,81.7086516,92.961138,104.245483,118.7402416,139.71095,171.775171,205.0472654,62.07583,72.6683838,81.7086516,92.961138,104.245483,118.7402416,139.71095,171.775171,205.0472654,97.63880543,109.3939811,118.0026751,136.6159136,149.9486484,168.8474339,208.4334562,244.2656376,294.2291209,4500.070452,5715.216395,6550.80661,9008.213751,10538.40268,13315.61193,19807.75939,27130.10726,39084.10208
1,1947,28,66,9,1,1727,21,53,9,1,1407,18,35,4,1,1124,13,23,2,1,981,8,15,1,1,875,6,11,1,0,775,6,3,0,0,684,6,1,0,0,589,4,0,0,0,502,2,0,0,0,390,2,0,0,0,141,0,0,0,0,1867,47,105,28,4,1867,47,105,28,4,1867,45,105,28,4,1864,43,105,28,4,1853,43,101,27,4,1822,43,92,27,4,1746,38,81,22,4,1665,34,73,21,4,1518,29,64,16,3,1344,24,49,16,3,832,10,17,9,3,416,1,9,1,3,128.3114393,130.2671605,21029.90526,56.412781,67.094116,78.029606,89.426269,104.224121,122.828674,145.226043,176.897064,227.635132,56.412781,67.094116,78.029606,89.426269,104.224121,122.828674,145.226043,176.897064,227.635132,88.08089124,99.95193331,111.9140663,137.3110332,154.9510947,179.8975347,222.4859091,261.9707583,318.9116634,3664.990141,4746.675791,5935.30808,9084.17289,11087.55384,14681.57196,23261.69311,30819.53219,45327.75162
1,4627,3,2,6,0,4547,2,1,6,0,4057,1,1,3,0,3551,1,1,2,0,3235,1,0,2,0,2994,1,0,2,0,2796,0,0,1,0,2572,0,0,0,0,2350,0,0,0,0,2109,0,0,0,0,1766,0,0,0,0,842,0,0,0,0,4616,11,0,11,0,4616,11,0,11,0,4616,8,0,10,0,4615,4,0,10,0,4610,4,0,10,0,4593,3,0,10,0,4459,2,0,9,0,4311,0,0,8,0,4126,0,0,7,0,3788,0,0,5,0,2700,0,0,2,0,1555,0,0,0,0,138.7907876,139.5236893,20332.13144,81.2467227,97.0138858,108.2472689,120.4592286,132.4702915,144.9820206,159.7320617,176.316553,201.8722599,81.2467227,97.0138858,108.2472689,120.4592286,132.4702915,144.9820206,159.7320617,176.316553,201.8722599,123.886564,149.4144276,168.3358764,181.490619,195.4429556,212.680707,226.4648928,243.2767765,271.7952204,7027.825153,10436.52633,13272.61656,15446.31342,17701.66921,21008.1703,24031.99342,27431.55299,33926.15704
